order_item_id,order_id,product_id,quantity,list_price_inr,gross_list_value_inr,discount_amount_inr,item_revenue_inr,unit_cogs_inr,cogs_inr,packaging_cost_inr
OI-01310,ORD-00605,P028,1,1299,1299,227.32,1071.68,823.89,823.89,31
OI-01311,ORD-00606,P059,2,449,898,35.92,862.08,245.15,490.3,32
OI-01312,ORD-00606,P057,2,649,1298,51.92,1246.08,337.48,674.96,32
OI-01313,ORD-00606,P013,1,999,999,125.87,873.13,479.52,479.52,24
OI-01314,ORD-00607,P007,1,2199,2199,571.74,1627.26,1662.44,1662.44,42
OI-01315,ORD-00607,P017,2,1899,3798,554.51,3243.49,911.52,1823.04,48
OI-01316,ORD-00608,P015,1,1399,1399,225.24,1173.76,705.1,705.1,24
OI-01317,ORD-00608,P038,1,599,599,66.49,532.51,264.01,264.01,19
OI-01318,ORD-00609,P033,1,2299,2299,321.86,1977.14,1356.41,1356.41,31
OI-01319,ORD-00609,P006,1,3499,3499,909.74,2589.26,2582.26,2582.26,42
OI-01320,ORD-00610,P026,1,549,549,98.82,450.18,332.01,332.01,31
OI-01321,ORD-00610,P009,1,3499,3499,874.75,2624.25,2519.28,2519.28,42
OI-01322,ORD-00611,P001,1,3499,3499,892.25,2606.75,2904.17,2904.17,42
OI-01323,ORD-00611,P040,1,1199,1199,133.09,1065.91,554.24,554.24,19
OI-01324,ORD-00612,P059,1,449,449,22.45,426.55,245.15,245.15,16
OI-01325,ORD-00612,P025,1,2299,2299,413.82,1885.18,1356.41,1356.41,31
OI-01326,ORD-00612,P032,1,549,549,87.84,461.16,348.2,348.2,31
OI-01327,ORD-00613,P037,1,349,349,23.03,325.97,150.07,150.07,19
OI-01328,ORD-00613,P027,1,849,849,135.84,713.16,525.96,525.96,31
OI-01329,ORD-00614,P030,1,849,849,174.04,674.96,513.43,513.43,31
OI-01330,ORD-00614,P029,1,849,849,182.53,666.47,500.91,500.91,31
OI-01331,ORD-00615,P026,1,549,549,98.82,450.18,332.01,332.01,31
OI-01332,ORD-00615,P011,1,1299,1299,272.79,1026.21,982.04,982.04,42
OI-01333,ORD-00616,P060,1,649,649,45.43,603.57,362.79,362.79,16
OI-01334,ORD-00616,P015,1,1399,1399,190.26,1208.74,705.1,705.1,24
OI-01335,ORD-00617,P003,1,4999,4999,1374.73,3624.27,4209.16,4209.16,42
OI-01336,ORD-00617,P001,2,3499,6998,1644.53,5353.47,2904.17,5808.34,84
OI-01337,ORD-00618,P028,1,1299,1299,246.81,1052.19,823.89,823.89,31
OI-01338,ORD-00618,P051,1,449,449,8.98,440.02,245.15,245.15,16
OI-01339,ORD-00618,P058,1,649,649,25.96,623.04,345.92,345.92,16
OI-01340,ORD-00619,P018,2,1899,3798,573.5,3224.5,934.31,1868.62,48
OI-01341,ORD-00619,P006,1,3499,3499,997.22,2501.78,2582.26,2582.26,42
OI-01342,ORD-00620,P002,1,2199,2199,571.74,1627.26,1838.36,1838.36,42
OI-01343,ORD-00620,P043,2,1199,2398,182.25,2215.75,541.35,1082.7,38
OI-01344,ORD-00621,P010,1,2199,2199,505.77,1693.23,1622.86,1622.86,42
OI-01345,ORD-00621,P038,1,599,599,57.5,541.5,264.01,264.01,19
OI-01346,ORD-00622,P022,1,699,699,112.54,586.46,343.91,343.91,24
OI-01347,ORD-00622,P016,1,1399,1399,267.21,1131.79,721.88,721.88,24
OI-01348,ORD-00623,P001,1,3499,3499,734.79,2764.21,2904.17,2904.17,42
OI-01349,ORD-00623,P043,2,1199,2398,206.23,2191.77,541.35,1082.7,38
OI-01350,ORD-00624,P045,1,599,599,57.5,541.5,257.57,257.57,19
OI-01351,ORD-00624,P024,1,999,999,175.82,823.18,515.48,515.48,24
OI-01352,ORD-00624,P053,1,299,299,14.95,284.05,155.48,155.48,16
OI-01353,ORD-00625,P052,1,199,199,14.92,184.08,111.24,111.24,16
OI-01354,ORD-00625,P034,2,849,1698,297.15,1400.85,513.43,1026.86,62
OI-01355,ORD-00626,P008,1,3499,3499,839.76,2659.24,2708.23,2708.23,42
OI-01356,ORD-00626,P002,1,2199,2199,549.75,1649.25,1838.36,1838.36,42
OI-01357,ORD-00627,P021,1,999,999,135.86,863.14,479.52,479.52,24
OI-01358,ORD-00627,P049,1,649,649,12.98,636.02,337.48,337.48,16
OI-01359,ORD-00628,P038,1,599,599,72.48,526.52,264.01,264.01,19
OI-01360,ORD-00628,P032,1,549,549,90.59,458.41,348.2,348.2,31
OI-01361,ORD-00629,P051,1,449,449,8.98,440.02,245.15,245.15,16
OI-01362,ORD-00629,P037,1,349,349,26.52,322.48,150.07,150.07,19
OI-01363,ORD-00630,P005,2,1299,2598,623.52,1974.48,1109.35,2218.7,84
OI-01364,ORD-00630,P033,1,2299,2299,344.85,1954.15,1356.41,1356.41,31
OI-01365,ORD-00630,P020,1,1899,1899,258.26,1640.74,979.88,979.88,24
OI-01366,ORD-00631,P004,2,4999,9998,2449.51,7548.49,4239.15,8478.3,84
OI-01367,ORD-00631,P056,1,449,449,38.17,410.83,250.99,250.99,16
OI-01368,ORD-00632,P008,1,3499,3499,909.74,2589.26,2708.23,2708.23,42
OI-01369,ORD-00632,P048,1,1199,1199,115.1,1083.9,554.24,554.24,19
OI-01370,ORD-00633,P045,1,599,599,33.54,565.46,257.57,257.57,19
OI-01371,ORD-00633,P038,1,599,599,51.51,547.49,264.01,264.01,19
OI-01372,ORD-00634,P037,2,349,698,77.48,620.52,150.07,300.14,38
OI-01373,ORD-00634,P006,1,3499,3499,822.27,2676.73,2582.26,2582.26,42
OI-01374,ORD-00635,P025,1,2299,2299,436.81,1862.19,1356.41,1356.41,31
OI-01375,ORD-00635,P028,1,1299,1299,207.84,1091.16,823.89,823.89,31
OI-01376,ORD-00636,P050,1,649,649,32.45,616.55,345.92,345.92,16
OI-01377,ORD-00636,P020,1,1899,1899,315.23,1583.77,979.88,979.88,24
OI-01378,ORD-00636,P041,1,899,899,68.32,830.68,386.57,386.57,19
OI-01379,ORD-00637,P020,1,1899,1899,286.75,1612.25,979.88,979.88,24
OI-01380,ORD-00637,P022,1,699,699,112.54,586.46,343.91,343.91,24
OI-01381,ORD-00638,P033,1,2299,2299,390.83,1908.17,1356.41,1356.41,31
OI-01382,ORD-00638,P048,1,1199,1199,91.12,1107.88,554.24,554.24,19
OI-01383,ORD-00639,P016,1,1399,1399,190.26,1208.74,721.88,721.88,24
OI-01384,ORD-00639,P008,1,3499,3499,909.74,2589.26,2708.23,2708.23,42
OI-01385,ORD-00640,P009,1,3499,3499,822.27,2676.73,2519.28,2519.28,42
OI-01386,ORD-00640,P013,1,999,999,200.8,798.2,479.52,479.52,24
OI-01387,ORD-00641,P042,1,899,899,77.31,821.69,396.23,396.23,19
OI-01388,ORD-00641,P002,1,2199,2199,527.76,1671.24,1838.36,1838.36,42
OI-01389,ORD-00642,P015,2,1399,2798,492.45,2305.55,705.1,1410.2,48
OI-01390,ORD-00642,P007,1,2199,2199,505.77,1693.23,1662.44,1662.44,42
OI-01391,ORD-00642,P037,1,349,349,26.52,322.48,150.07,150.07,19
OI-01392,ORD-00643,P050,1,649,649,29.2,619.8,345.92,345.92,16
OI-01393,ORD-00643,P047,1,349,349,31.76,317.24,157.57,157.57,19
OI-01394,ORD-00644,P021,1,999,999,125.87,873.13,479.52,479.52,24
OI-01395,ORD-00644,P001,2,3499,6998,1539.56,5458.44,2904.17,5808.34,84
OI-01396,ORD-00645,P006,1,3499,3499,874.75,2624.25,2582.26,2582.26,42
OI-01397,ORD-00645,P020,1,1899,1899,315.23,1583.77,979.88,979.88,24
OI-01398,ORD-00646,P005,1,1299,1299,357.23,941.77,1109.35,1109.35,42
OI-01399,ORD-00646,P012,1,1299,1299,344.24,954.76,1005.43,1005.43,42
OI-01400,ORD-00647,P006,1,3499,3499,769.78,2729.22,2582.26,2582.26,42
OI-01401,ORD-00647,P014,1,1899,1899,258.26,1640.74,934.31,934.31,24
OI-01402,ORD-00648,P008,1,3499,3499,734.79,2764.21,2708.23,2708.23,42
OI-01403,ORD-00648,P016,2,1399,2798,408.51,2389.49,721.88,1443.76,48
OI-01404,ORD-00648,P006,1,3499,3499,804.77,2694.23,2582.26,2582.26,42
OI-01405,ORD-00649,P005,1,1299,1299,331.25,967.75,1109.35,1109.35,42
OI-01406,ORD-00649,P003,1,4999,4999,1274.75,3724.25,4209.16,4209.16,42
OI-01407,ORD-00650,P006,1,3499,3499,804.77,2694.23,2582.26,2582.26,42
OI-01408,ORD-00650,P024,1,999,999,145.85,853.15,515.48,515.48,24
OI-01409,ORD-00651,P001,1,3499,3499,909.74,2589.26,2904.17,2904.17,42
OI-01410,ORD-00651,P038,2,599,1198,55.11,1142.89,264.01,528.02,38
OI-01411,ORD-00652,P036,1,1299,1299,214.34,1084.66,823.89,823.89,31
OI-01412,ORD-00652,P002,1,2199,2199,538.75,1660.25,1838.36,1838.36,42
OI-01413,ORD-00653,P003,1,4999,4999,1199.76,3799.24,4209.16,4209.16,42
OI-01414,ORD-00653,P029,1,849,849,118.86,730.14,500.91,500.91,31
OI-01415,ORD-00654,P011,1,1299,1299,337.74,961.26,982.04,982.04,42
OI-01416,ORD-00654,P006,1,3499,3499,874.75,2624.25,2582.26,2582.26,42
OI-01417,ORD-00654,P010,1,2199,2199,483.78,1715.22,1622.86,1622.86,42
OI-01418,ORD-00655,P033,1,2299,2299,494.28,1804.72,1356.41,1356.41,31
OI-01419,ORD-00655,P010,1,2199,2199,604.73,1594.27,1622.86,1622.86,42
OI-01420,ORD-00656,P021,1,999,999,165.83,833.17,479.52,479.52,24
OI-01421,ORD-00656,P015,1,1399,1399,246.22,1152.78,705.1,705.1,24
OI-01422,ORD-00657,P018,1,1899,1899,258.26,1640.74,934.31,934.31,24
OI-01423,ORD-00657,P024,1,999,999,135.86,863.14,515.48,515.48,24
OI-01424,ORD-00658,P010,1,2199,2199,582.74,1616.26,1622.86,1622.86,42
OI-01425,ORD-00658,P052,1,199,199,16.92,182.08,111.24,111.24,16
OI-01426,ORD-00659,P028,1,1299,1299,220.83,1078.17,823.89,823.89,31
OI-01427,ORD-00659,P028,1,1299,1299,181.86,1117.14,823.89,823.89,31
OI-01428,ORD-00660,P036,1,1299,1299,279.28,1019.72,823.89,823.89,31
OI-01429,ORD-00660,P052,1,199,199,16.92,182.08,111.24,111.24,16
OI-01430,ORD-00660,P051,1,449,449,29.19,419.81,245.15,245.15,16
OI-01431,ORD-00661,P016,1,1399,1399,190.26,1208.74,721.88,721.88,24
OI-01432,ORD-00661,P006,1,3499,3499,804.77,2694.23,2582.26,2582.26,42
OI-01433,ORD-00662,P016,1,1399,1399,176.27,1222.73,721.88,721.88,24
OI-01434,ORD-00662,P049,1,649,649,25.96,623.04,337.48,337.48,16
OI-01435,ORD-00663,P033,1,2299,2299,379.34,1919.66,1356.41,1356.41,31
OI-01436,ORD-00663,P045,1,599,599,42.53,556.47,257.57,257.57,19
OI-01437,ORD-00664,P040,1,1199,1199,79.13,1119.87,554.24,554.24,19
OI-01438,ORD-00664,P002,1,2199,2199,505.77,1693.23,1838.36,1838.36,42
OI-01439,ORD-00665,P021,1,999,999,135.86,863.14,479.52,479.52,24
OI-01440,ORD-00665,P033,1,2299,2299,390.83,1908.17,1356.41,1356.41,31
OI-01441,ORD-00666,P059,1,449,449,42.66,406.34,245.15,245.15,16
OI-01442,ORD-00666,P008,1,3499,3499,857.25,2641.75,2708.23,2708.23,42
OI-01443,ORD-00666,P031,1,2299,2299,471.29,1827.71,1424.23,1424.23,31
OI-01444,ORD-00667,P060,1,649,649,45.43,603.57,362.79,362.79,16
OI-01445,ORD-00667,P056,1,449,449,8.98,440.02,250.99,250.99,16
OI-01446,ORD-00668,P031,2,2299,4598,689.7,3908.3,1424.23,2848.46,62
OI-01447,ORD-00668,P029,1,849,849,161.31,687.69,500.91,500.91,31
OI-01448,ORD-00669,P049,1,649,649,42.19,606.81,337.48,337.48,16
OI-01449,ORD-00669,P022,1,699,699,133.51,565.49,343.91,343.91,24
OI-01450,ORD-00670,P058,1,649,649,45.43,603.57,345.92,345.92,16
OI-01451,ORD-00670,P018,1,1899,1899,277.25,1621.75,934.31,934.31,24
OI-01452,ORD-00671,P053,1,299,299,5.98,293.02,155.48,155.48,16
OI-01453,ORD-00671,P058,1,649,649,32.45,616.55,345.92,345.92,16
OI-01454,ORD-00672,P012,1,1299,1299,357.23,941.77,1005.43,1005.43,42
OI-01455,ORD-00672,P060,1,649,649,55.17,593.83,362.79,362.79,16
OI-01456,ORD-00672,P005,1,1299,1299,331.25,967.75,1109.35,1109.35,42
OI-01457,ORD-00673,P039,1,1199,1199,67.14,1131.86,541.35,541.35,19
OI-01458,ORD-00673,P011,1,1299,1299,311.76,987.24,982.04,982.04,42
OI-01459,ORD-00674,P019,1,1399,1399,190.26,1208.74,705.1,705.1,24
OI-01460,ORD-00674,P058,1,649,649,19.47,629.53,345.92,345.92,16
OI-01461,ORD-00675,P010,1,2199,2199,516.76,1682.24,1622.86,1622.86,42
OI-01462,ORD-00675,P005,1,1299,1299,318.25,980.75,1109.35,1109.35,42
OI-01463,ORD-00676,P017,1,1899,1899,315.23,1583.77,911.52,911.52,24
OI-01464,ORD-00676,P030,1,849,849,144.33,704.67,513.43,513.43,31
OI-01465,ORD-00677,P015,1,1399,1399,232.23,1166.77,705.1,705.1,24
OI-01466,ORD-00677,P037,1,349,349,19.54,329.46,150.07,150.07,19
OI-01467,ORD-00678,P040,1,1199,1199,97.12,1101.88,554.24,554.24,19
OI-01468,ORD-00678,P009,1,3499,3499,927.24,2571.76,2519.28,2519.28,42
OI-01469,ORD-00678,P006,2,3499,6998,1784.49,5213.51,2582.26,5164.52,84
OI-01470,ORD-00679,P033,1,2299,2299,321.86,1977.14,1356.41,1356.41,31
OI-01471,ORD-00679,P001,1,3499,3499,839.76,2659.24,2904.17,2904.17,42
OI-01472,ORD-00680,P011,1,1299,1299,311.76,987.24,982.04,982.04,42
OI-01473,ORD-00680,P055,2,449,898,26.94,871.06,245.15,490.3,32
OI-01474,ORD-00681,P002,1,2199,2199,516.76,1682.24,1838.36,1838.36,42
OI-01475,ORD-00681,P005,1,1299,1299,305.27,993.73,1109.35,1109.35,42
OI-01476,ORD-00682,P043,1,1199,1199,79.13,1119.87,541.35,541.35,19
OI-01477,ORD-00682,P058,1,649,649,45.43,603.57,345.92,345.92,16
OI-01478,ORD-00683,P003,1,4999,4999,1299.74,3699.26,4209.16,4209.16,42
OI-01479,ORD-00683,P050,1,649,649,38.94,610.06,345.92,345.92,16
OI-01480,ORD-00684,P013,1,999,999,170.83,828.17,479.52,479.52,24
OI-01481,ORD-00684,P038,1,599,599,42.53,556.47,264.01,264.01,19
OI-01482,ORD-00684,P008,1,3499,3499,822.27,2676.73,2708.23,2708.23,42
OI-01483,ORD-00685,P008,1,3499,3499,769.78,2729.22,2708.23,2708.23,42
OI-01484,ORD-00685,P059,2,449,898,17.96,880.04,245.15,490.3,32
OI-01485,ORD-00686,P011,1,1299,1299,285.78,1013.22,982.04,982.04,42
OI-01486,ORD-00686,P037,1,349,349,30.01,318.99,150.07,150.07,19
OI-01487,ORD-00687,P055,2,449,898,40.41,857.59,245.15,490.3,32
OI-01488,ORD-00687,P001,1,3499,3499,892.25,2606.75,2904.17,2904.17,42
OI-01489,ORD-00688,P021,2,999,1998,311.69,1686.31,479.52,959.04,48
OI-01490,ORD-00688,P010,1,2199,2199,549.75,1649.25,1622.86,1622.86,42
OI-01491,ORD-00689,P004,2,4999,9998,2199.56,7798.44,4239.15,8478.3,84
OI-01492,ORD-00689,P015,1,1399,1399,246.22,1152.78,705.1,705.1,24
OI-01493,ORD-00690,P001,1,3499,3499,892.25,2606.75,2904.17,2904.17,42
OI-01494,ORD-00690,P051,1,449,449,29.19,419.81,245.15,245.15,16
OI-01495,ORD-00690,P006,1,3499,3499,927.24,2571.76,2582.26,2582.26,42
OI-01496,ORD-00691,P007,2,2199,4398,923.58,3474.42,1662.44,3324.88,84
OI-01497,ORD-00691,P048,1,1199,1199,91.12,1107.88,554.24,554.24,19
OI-01498,ORD-00692,P026,2,549,1098,186.66,911.34,332.01,664.02,62
OI-01499,ORD-00692,P007,1,2199,2199,483.78,1715.22,1662.44,1662.44,42
OI-01500,ORD-00693,P024,2,999,1998,321.68,1676.32,515.48,1030.96,48
OI-01501,ORD-00693,P045,1,599,599,72.48,526.52,257.57,257.57,19
OI-01502,ORD-00694,P018,1,1899,1899,258.26,1640.74,934.31,934.31,24
OI-01503,ORD-00694,P018,1,1899,1899,239.27,1659.73,934.31,934.31,24
OI-01504,ORD-00695,P029,1,849,849,152.82,696.18,500.91,500.91,31
OI-01505,ORD-00695,P047,1,349,349,33.5,315.5,157.57,157.57,19
OI-01506,ORD-00696,P003,2,4999,9998,2649.47,7348.53,4209.16,8418.32,84
OI-01507,ORD-00696,P016,1,1399,1399,267.21,1131.79,721.88,721.88,24
OI-01508,ORD-00696,P043,1,1199,1199,97.12,1101.88,541.35,541.35,19
OI-01509,ORD-00697,P003,1,4999,4999,1099.78,3899.22,4209.16,4209.16,42
OI-01510,ORD-00697,P008,2,3499,6998,1819.48,5178.52,2708.23,5416.46,84
OI-01511,ORD-00698,P022,2,699,1398,246.05,1151.95,343.91,687.82,48
OI-01512,ORD-00698,P060,1,649,649,12.98,636.02,362.79,362.79,16
OI-01513,ORD-00699,P005,1,1299,1299,370.22,928.78,1109.35,1109.35,42
OI-01514,ORD-00699,P006,1,3499,3499,892.25,2606.75,2582.26,2582.26,42
OI-01515,ORD-00700,P014,1,1899,1899,239.27,1659.73,934.31,934.31,24
OI-01516,ORD-00700,P034,1,849,849,127.35,721.65,513.43,513.43,31
OI-01517,ORD-00701,P001,1,3499,3499,962.23,2536.77,2904.17,2904.17,42
OI-01518,ORD-00701,P003,1,4999,4999,1274.75,3724.25,4209.16,4209.16,42
OI-01519,ORD-00702,P043,1,1199,1199,79.13,1119.87,541.35,541.35,19
OI-01520,ORD-00702,P040,1,1199,1199,79.13,1119.87,554.24,554.24,19
OI-01521,ORD-00702,P002,1,2199,2199,527.76,1671.24,1838.36,1838.36,42
OI-01522,ORD-00703,P001,1,3499,3499,839.76,2659.24,2904.17,2904.17,42
OI-01523,ORD-00703,P039,1,1199,1199,79.13,1119.87,541.35,541.35,19
OI-01524,ORD-00704,P044,1,1199,1199,97.12,1101.88,554.24,554.24,19
OI-01525,ORD-00704,P030,1,849,849,165.56,683.44,513.43,513.43,31
OI-01526,ORD-00705,P002,1,2199,2199,483.78,1715.22,1838.36,1838.36,42
OI-01527,ORD-00705,P021,2,999,1998,291.71,1706.29,479.52,959.04,48
OI-01528,ORD-00706,P029,1,849,849,127.35,721.65,500.91,500.91,31
OI-01529,ORD-00706,P003,1,4999,4999,1299.74,3699.26,4209.16,4209.16,42
OI-01530,ORD-00707,P054,1,299,299,25.42,273.58,159.37,159.37,16
OI-01531,ORD-00707,P002,2,2199,4398,1033.53,3364.47,1838.36,3676.72,84
OI-01532,ORD-00708,P002,1,2199,2199,461.79,1737.21,1838.36,1838.36,42
OI-01533,ORD-00708,P020,1,1899,1899,277.25,1621.75,979.88,979.88,24
OI-01534,ORD-00708,P030,1,849,849,127.35,721.65,513.43,513.43,31
OI-01535,ORD-00709,P014,1,1899,1899,277.25,1621.75,934.31,934.31,24
OI-01536,ORD-00709,P045,1,599,599,33.54,565.46,257.57,257.57,19
OI-01537,ORD-00710,P023,1,999,999,150.85,848.15,503.5,503.5,24
OI-01538,ORD-00710,P003,1,4999,4999,1274.75,3724.25,4209.16,4209.16,42
OI-01539,ORD-00711,P027,1,849,849,144.33,704.67,525.96,525.96,31
OI-01540,ORD-00711,P047,1,349,349,19.54,329.46,157.57,157.57,19
OI-01541,ORD-00712,P027,1,849,849,161.31,687.69,525.96,525.96,31
OI-01542,ORD-00712,P030,2,849,1698,288.66,1409.34,513.43,1026.86,62
OI-01543,ORD-00713,P041,1,899,899,99.79,799.21,386.57,386.57,19
OI-01544,ORD-00713,P005,1,1299,1299,357.23,941.77,1109.35,1109.35,42
OI-01545,ORD-00714,P018,1,1899,1899,258.26,1640.74,934.31,934.31,24
OI-01546,ORD-00714,P039,2,1199,2398,110.31,2287.69,541.35,1082.7,38
OI-01547,ORD-00714,P032,2,549,1098,197.64,900.36,348.2,696.4,62
OI-01548,ORD-00715,P009,1,3499,3499,839.76,2659.24,2519.28,2519.28,42
OI-01549,ORD-00715,P043,1,1199,1199,91.12,1107.88,541.35,541.35,19
OI-01550,ORD-00716,P024,1,999,999,150.85,848.15,515.48,515.48,24
OI-01551,ORD-00716,P009,1,3499,3499,962.23,2536.77,2519.28,2519.28,42
OI-01552,ORD-00717,P006,2,3499,6998,1609.54,5388.46,2582.26,5164.52,84
OI-01553,ORD-00717,P038,1,599,599,57.5,541.5,264.01,264.01,19
OI-01554,ORD-00718,P048,1,1199,1199,115.1,1083.9,554.24,554.24,19
OI-01555,ORD-00718,P005,1,1299,1299,298.77,1000.23,1109.35,1109.35,42
OI-01556,ORD-00719,P024,2,999,1998,321.68,1676.32,515.48,1030.96,48
OI-01557,ORD-00719,P028,1,1299,1299,279.28,1019.72,823.89,823.89,31
OI-01558,ORD-00720,P043,1,1199,1199,91.12,1107.88,541.35,541.35,19
OI-01559,ORD-00720,P045,1,599,599,57.5,541.5,257.57,257.57,19
OI-01560,ORD-00720,P037,1,349,349,30.01,318.99,150.07,150.07,19
OI-01561,ORD-00721,P015,1,1399,1399,232.23,1166.77,705.1,705.1,24
OI-01562,ORD-00721,P052,1,199,199,9.95,189.05,111.24,111.24,16
OI-01563,ORD-00722,P023,1,999,999,200.8,798.2,503.5,503.5,24
OI-01564,ORD-00722,P041,1,899,899,81.81,817.19,386.57,386.57,19
OI-01565,ORD-00723,P054,2,299,598,17.94,580.06,159.37,318.74,32
OI-01566,ORD-00723,P024,1,999,999,175.82,823.18,515.48,515.48,24
OI-01567,ORD-00724,P021,1,999,999,175.82,823.18,479.52,479.52,24
OI-01568,ORD-00724,P059,1,449,449,8.98,440.02,245.15,245.15,16
OI-01569,ORD-00725,P042,2,899,1798,127.66,1670.34,396.23,792.46,38
OI-01570,ORD-00725,P059,1,449,449,20.2,428.8,245.15,245.15,16
OI-01571,ORD-00726,P047,1,349,349,19.54,329.46,157.57,157.57,19
OI-01572,ORD-00726,P048,1,1199,1199,91.12,1107.88,554.24,554.24,19
OI-01573,ORD-00726,P003,1,4999,4999,1199.76,3799.24,4209.16,4209.16,42
OI-01574,ORD-00727,P048,1,1199,1199,67.14,1131.86,554.24,554.24,19
OI-01575,ORD-00727,P002,1,2199,2199,505.77,1693.23,1838.36,1838.36,42
OI-01576,ORD-00728,P048,1,1199,1199,109.11,1089.89,554.24,554.24,19
OI-01577,ORD-00728,P050,1,649,649,55.17,593.83,345.92,345.92,16
OI-01578,ORD-00729,P043,1,1199,1199,79.13,1119.87,541.35,541.35,19
OI-01579,ORD-00729,P016,1,1399,1399,232.23,1166.77,721.88,721.88,24
OI-01580,ORD-00730,P016,2,1399,2798,464.47,2333.53,721.88,1443.76,48
OI-01581,ORD-00730,P039,2,1199,2398,206.23,2191.77,541.35,1082.7,38
OI-01582,ORD-00731,P026,1,549,549,107.06,441.94,332.01,332.01,31
OI-01583,ORD-00731,P044,1,1199,1199,93.52,1105.48,554.24,554.24,19
OI-01584,ORD-00732,P007,1,2199,2199,593.73,1605.27,1662.44,1662.44,42
OI-01585,ORD-00732,P014,2,1899,3798,562.1,3235.9,934.31,1868.62,48
OI-01586,ORD-00732,P048,2,1199,2398,246.99,2151.01,554.24,1108.48,38
OI-01587,ORD-00733,P003,1,4999,4999,1349.73,3649.27,4209.16,4209.16,42
OI-01588,ORD-00733,P050,1,649,649,35.7,613.3,345.92,345.92,16
OI-01589,ORD-00734,P017,1,1899,1899,385.5,1513.5,911.52,911.52,24
OI-01590,ORD-00734,P013,1,999,999,212.79,786.21,479.52,479.52,24
OI-01591,ORD-00735,P020,1,1899,1899,357.01,1541.99,979.88,979.88,24
OI-01592,ORD-00735,P054,1,299,299,7.48,291.52,159.37,159.37,16
OI-01593,ORD-00736,P060,1,649,649,16.23,632.77,362.79,362.79,16
OI-01594,ORD-00736,P006,1,3499,3499,1084.69,2414.31,2582.26,2582.26,42
OI-01595,ORD-00737,P018,2,1899,3798,770.99,3027.01,934.31,1868.62,48
OI-01596,ORD-00737,P020,1,1899,1899,366.51,1532.49,979.88,979.88,24
OI-01597,ORD-00738,P015,2,1399,2798,442.08,2355.92,705.1,1410.2,48
OI-01598,ORD-00738,P037,1,349,349,25.48,323.52,150.07,150.07,19
OI-01599,ORD-00738,P036,1,1299,1299,246.81,1052.19,823.89,823.89,31
OI-01600,ORD-00739,P026,1,549,549,104.31,444.69,332.01,332.01,31
OI-01601,ORD-00739,P059,1,449,449,33.68,415.32,245.15,245.15,16
OI-01602,ORD-00740,P012,1,1299,1299,396.2,902.8,1005.43,1005.43,42
OI-01603,ORD-00740,P044,1,1199,1199,93.52,1105.48,554.24,554.24,19
OI-01604,ORD-00741,P052,1,199,199,10.95,188.05,111.24,111.24,16
OI-01605,ORD-00741,P017,1,1899,1899,357.01,1541.99,911.52,911.52,24
OI-01606,ORD-00742,P051,2,449,898,44.9,853.1,245.15,490.3,32
OI-01607,ORD-00742,P028,1,1299,1299,305.26,993.74,823.89,823.89,31
OI-01608,ORD-00743,P054,2,299,598,26.91,571.09,159.37,318.74,32
OI-01609,ORD-00743,P054,1,299,299,13.46,285.54,159.37,159.37,16
OI-01610,ORD-00744,P002,1,2199,2199,681.69,1517.31,1838.36,1838.36,42
OI-01611,ORD-00744,P028,1,1299,1299,220.83,1078.17,823.89,823.89,31
OI-01612,ORD-00744,P060,1,649,649,16.23,632.77,362.79,362.79,16
OI-01613,ORD-00745,P009,1,3499,3499,1032.21,2466.79,2519.28,2519.28,42
OI-01614,ORD-00745,P003,1,4999,4999,1424.72,3574.28,4209.16,4209.16,42
OI-01615,ORD-00746,P019,1,1399,1399,207.05,1191.95,705.1,705.1,24
OI-01616,ORD-00746,P001,1,3499,3499,944.73,2554.27,2904.17,2904.17,42
OI-01617,ORD-00747,P019,1,1399,1399,277,1122,705.1,705.1,24
OI-01618,ORD-00747,P015,1,1399,1399,249.02,1149.98,705.1,705.1,24
OI-01619,ORD-00748,P027,1,849,849,208,641,525.96,525.96,31
OI-01620,ORD-00748,P010,2,2199,4398,1297.41,3100.59,1622.86,3245.72,84
OI-01621,ORD-00749,P054,1,299,299,7.48,291.52,159.37,159.37,16
OI-01622,ORD-00749,P041,2,899,1798,95.29,1702.71,386.57,773.14,38
OI-01623,ORD-00750,P047,1,349,349,28.97,320.03,157.57,157.57,19
OI-01624,ORD-00750,P024,1,999,999,147.85,851.15,515.48,515.48,24
OI-01625,ORD-00750,P001,1,3499,3499,1014.71,2484.29,2904.17,2904.17,42
OI-01626,ORD-00751,P023,1,999,999,212.79,786.21,503.5,503.5,24
OI-01627,ORD-00751,P054,1,299,299,26.91,272.09,159.37,159.37,16
OI-01628,ORD-00752,P037,1,349,349,18.5,330.5,150.07,150.07,19
OI-01629,ORD-00752,P008,2,3499,6998,2169.38,4828.62,2708.23,5416.46,84
OI-01630,ORD-00753,P012,1,1299,1299,363.72,935.28,1005.43,1005.43,42
OI-01631,ORD-00753,P041,2,899,1798,113.27,1684.73,386.57,773.14,38
OI-01632,ORD-00754,P040,1,1199,1199,105.51,1093.49,554.24,554.24,19
OI-01633,ORD-00754,P011,1,1299,1299,370.22,928.78,982.04,982.04,42
OI-01634,ORD-00755,P015,2,1399,2798,498.04,2299.96,705.1,1410.2,48
OI-01635,ORD-00755,P044,1,1199,1199,63.55,1135.45,554.24,554.24,19
OI-01636,ORD-00756,P010,1,2199,2199,637.71,1561.29,1622.86,1622.86,42
